,alias,categories,coordinates_latitude,coordinates_longitude,display_phone,distance,id,image_url,is_closed,location_address1,location_address2,location_address3,location_city,location_country,location_display_address,location_state,location_zip_code,name,phone,price,rating,review_count,transactions,url
572,la-maestranza-santiago,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}]",-33.3946398,-70.5791092,+56 2 3223 5281,6971.415931183573,mSuoU1Jv32O6Vwtg23u1rA,https://s3-media3.fl.yelpcdn.com/bphoto/JHI5Jtn5OZgweTXAlyFyIw/o.jpg,False,Av. Vitacura 5468,,,Santiago,CL,"['Av. Vitacura 5468', 'RM 7630628 Santiago', 'Chile']",RM,7630628,La Maestranza,+56232235281,$$$,4.0,9,[],https://www.yelp.com/biz/la-maestranza-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
573,vapiano-providencia,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",-33.401307,-70.578381,+56 2 3202 6319,6451.275812248335,feQ_b0ucmqptvTYnEq6HLA,https://s3-media2.fl.yelpcdn.com/bphoto/LL3kZsxQvdnW404D1MCR5Q/o.jpg,False,Av. Presidente Kennedy 5413,,,Providencia,CL,"['Av. Presidente Kennedy 5413', 'RM 7560994 Providencia', 'Chile']",RM,7560994,Vapiano,+56232026319,$$,4.0,27,[],https://www.yelp.com/biz/vapiano-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
574,cafe-del-negro-santiago,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",-33.4294091008793,-70.6227752566338,+56 2 2236 2234,1630.116828251934,oEUCyxqfzYC0fwE_87uQaQ,https://s3-media3.fl.yelpcdn.com/bphoto/FHcGR-PS8UeYve74xB86Yw/o.jpg,False,Pérez Valenzuela 1085,,,Santiago,CL,"['Pérez Valenzuela 1085', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Cafe del Negro,+56222362234,$,5.0,1,[],https://www.yelp.com/biz/cafe-del-negro-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
575,café-colonia-santiago-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",-33.44087475,-70.64644789,+56 26397256,1962.028433629654,atb7y0ECofincrhW0GfV0A,https://s3-media2.fl.yelpcdn.com/bphoto/qfeWgwn3rNGYixl2FyyDVg/o.jpg,False,Enrique Mac Iver 161,,,Santiago,CL,"['Enrique Mac Iver 161', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Café Colonia,+5626397256,$$,4.0,13,[],https://www.yelp.com/biz/caf%C3%A9-colonia-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
576,amandas-santiago,"[{'alias': 'arabian', 'title': 'Arabian'}]",-33.4395224,-70.6627502,+56 26711709,3479.9154278785013,ZrdxrrXP3idsStgMbPhvPg,https://s3-media1.fl.yelpcdn.com/bphoto/uUnE1EUf8dwt5929qs6Rrg/o.jpg,False,Compañía de Jesús 1509,,,Santiago,CL,"['Compañía de Jesús 1509', 'RM 8340355 Santiago', 'Chile']",RM,8340355,Amanda's,+5626711709,$,3.5,9,[],https://www.yelp.com/biz/amandas-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
577,bar-nacional-nº-1-santiago,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",-33.4398514971257,-70.6530140289928,+56 26965986,2581.7750343663643,-9TCiifRIv2b-edXgwUv5A,https://s3-media4.fl.yelpcdn.com/bphoto/TKaRz3j7sHr960Ww2r45og/o.jpg,False,Paseo Huérfanos 1151,,,Santiago,CL,"['Paseo Huérfanos 1151', 'RM Santiago', 'Chile']",RM,,Bar Nacional Nº 1,+5626965986,$$,4.0,9,[],https://www.yelp.com/biz/bar-nacional-n%C2%BA-1-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
578,every-day-providencia,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",-33.420158,-70.609995,+56 2 2233 5959,3009.277156031918,NOdbfOKOTKdaQiVtSM9oyQ,https://s3-media2.fl.yelpcdn.com/bphoto/2ZXaMdn4T2wZ6gGfLMHu5Q/o.jpg,False,Sta Magdalena 115,,,Providencia,CL,"['Sta Magdalena 115', 'RM Providencia', 'Chile']",RM,,Every Day,+56222335959,,5.0,2,[],https://www.yelp.com/biz/every-day-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
579,eugenia-santiago,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",-33.44075,-70.63271,+56 2 2222 1685,753.4710181462902,UEWOwAEbp9yIZWzUlRKhrA,https://s3-media2.fl.yelpcdn.com/bphoto/aNJ8E9AT14kp-aYmE4nyjA/o.jpg,False,Ramón Carnicer 77,,,Santiago,CL,"['Ramón Carnicer 77', 'RM Santiago', 'Chile']",RM,,Eugenia,+56222221685,,4.0,1,[],https://www.yelp.com/biz/eugenia-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
580,milano-s-pizza-santiago,"[{'alias': 'pizza', 'title': 'Pizza'}]",-33.4368525,-70.6574048,,3051.77958176958,x6W2tnrOP0fD9hns3Bj4aA,https://s3-media4.fl.yelpcdn.com/bphoto/thCEbC39T3alsfmF7P9Crw/o.jpg,False,Santo Domingo 1431,,,Santiago,CL,"['Santo Domingo 1431', 'RM Santiago', 'Chile']",RM,,Milano´s Pizza,,$$,3.5,2,[],https://www.yelp.com/biz/milano-s-pizza-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
581,domani-providencia,"[{'alias': 'pizza', 'title': 'Pizza'}]",-33.4310767511929,-70.6183838099241,+56 2 2264 0753,1573.362837024239,PoX_5cR6nf4uS8RaUn4K3g,https://s3-media3.fl.yelpcdn.com/bphoto/P3WzQZvRyIRo3sinWQgOdw/o.jpg,False,Granaderos 1328,,,Providencia,CL,"['Granaderos 1328', 'RM Providencia', 'Chile']",RM,,Domani,+56222640753,,4.5,5,[],https://www.yelp.com/biz/domani-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
582,masa-tango-santiago,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",-33.4426155,-70.6263275,+56 2 2502 0795,155.24878664026022,Qp1yWz01UDGAl3KwyF3DaA,https://s3-media2.fl.yelpcdn.com/bphoto/dxHPrLFtt07OlpcQJXbb6A/o.jpg,False,Avenida Italia 857,,,Santiago,CL,"['Avenida Italia 857', 'RM 7501184 Santiago', 'Chile']",RM,7501184,Masa Tango,+56225020795,,3.0,1,[],https://www.yelp.com/biz/masa-tango-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
583,mr-jack-santiago-3,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.4348456,-70.6371795,+56 27621169,1469.9888307422002,8kziN4SxGfYxjCFn5iv2NQ,https://s3-media1.fl.yelpcdn.com/bphoto/sotjnYYNTEOMNShNvblh6g/o.jpg,False,Av. Bellavista S/N,,,Santiago,CL,"['Av. Bellavista S/N', 'RM 7520394 Santiago', 'Chile']",RM,7520394,Mr. Jack,+5627621169,$$,3.5,11,[],https://www.yelp.com/biz/mr-jack-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
584,santo-barrio-santiago,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",-33.4433047918495,-70.6648816073151,,3644.3053457822557,Ea5Y_YwsiFCmuF0zObpVmA,https://s3-media2.fl.yelpcdn.com/bphoto/qFuyU5whNYIlASOFrir0kw/o.jpg,False,moneda con brazil,,,Santiago,CL,"['moneda con brazil', 'RM Santiago', 'Chile']",RM,,Santo Barrio,,,4.5,2,[],https://www.yelp.com/biz/santo-barrio-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
585,natural-lunch-santiago,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",-33.4412319,-70.6450956,+56 2 2639 7374,1831.710794756717,zun_4Gt62bf2-fmWvX8beg,https://s3-media3.fl.yelpcdn.com/bphoto/xJEBOsOqjaUyv-19xsh6fA/o.jpg,False,Miraflores 119,,,Santiago,CL,"['Miraflores 119', 'RM Santiago', 'Chile']",RM,,Natural Lunch,+56226397374,,4.0,1,[],https://www.yelp.com/biz/natural-lunch-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
586,tío-manolo-providencia-santiago,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",-33.4326056,-70.6177927,+56 2 2980 4066,1448.1028611645204,xXpyECf8uj5DUqjf82pnTQ,https://s3-media3.fl.yelpcdn.com/bphoto/oMYtqHrxo-1LC4cJ0XqlEQ/o.jpg,False,Manuel Montt #474,,,Santiago,CL,"['Manuel Montt #474', 'RM Santiago', 'Chile']",RM,,Tío Manolo Providencia,+56229804066,$,4.5,3,[],https://www.yelp.com/biz/t%C3%ADo-manolo-providencia-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
587,donde-guido-santiago-4,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.437755,-70.644563,+56 2 2638 5932,1885.7173779844964,WTo68ou_ZGk-3JF-_IcTgQ,https://s3-media4.fl.yelpcdn.com/bphoto/C17iRntQhlpt9ZdczpryMg/o.jpg,False,Merced 519,,,Santiago,CL,"['Merced 519', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Donde Guido,+56226385932,$$$,3.5,3,[],https://www.yelp.com/biz/donde-guido-santiago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
588,victoria-santiago-2,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.4358668,-70.6482955,+56 2 2632 9528,2285.6024460769536,ax0jirU1rrfGYYPMk1G_Zw,,False,Santo Domingo 771,,,Santiago,CL,"['Santo Domingo 771', 'RM Santiago', 'Chile']",RM,,Victoria,+56226329528,,3.5,2,[],https://www.yelp.com/biz/victoria-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
589,hogs-santiago-2,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]",-33.4371282,-70.640983,+56 2 2638 7274,1611.7454407089806,4s_yVrPq7zxO6t3GLTa-WA,https://s3-media1.fl.yelpcdn.com/bphoto/Lh8tOl9gbDDsy-FOPQeZJw/o.jpg,False,Merced 299,,,Santiago,CL,"['Merced 299', 'RM 8320115 Santiago', 'Chile']",RM,8320115,Hogs,+56226387274,$,4.0,16,[],https://www.yelp.com/biz/hogs-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
590,el-perro-caliente-santiago,"[{'alias': 'burgers', 'title': 'Burgers'}]",-33.4386482,-70.6085663,+56 2 2986 3357,1684.9490179649172,-L95vHa8_4Qcbrfr7ZdIIg,https://s3-media2.fl.yelpcdn.com/bphoto/Ijfs5mzEV-RwEPMGWPIUhQ/o.jpg,False,Francisco Bilbao 1943,,,Santiago,CL,"['Francisco Bilbao 1943', 'RM 7500000 Santiago', 'Chile']",RM,7500000,El Perro Caliente,+56229863357,$,3.0,2,[],https://www.yelp.com/biz/el-perro-caliente-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
591,cascarrabia-santiago,"[{'alias': 'italian', 'title': 'Italian'}]",-33.3998427,-70.5907871,+56 22064701,5866.806091277261,CgupCSWY9aT4KqDRBgp__A,https://s3-media3.fl.yelpcdn.com/bphoto/C6flMi0PsemcD42ejKhh3g/o.jpg,False,Vitacura 4085,,,Santiago,CL,"['Vitacura 4085', 'RM Santiago', 'Chile']",RM,,Cascarrabia,+5622064701,,5.0,2,[],https://www.yelp.com/biz/cascarrabia-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
592,cuerovaca-santiago,"[{'alias': 'steak', 'title': 'Steakhouses'}]",-33.4009694,-70.5921193,+56 22063911,5694.2288896846585,KSjG0d5CMbDUfLkEvmyk_w,https://s3-media4.fl.yelpcdn.com/bphoto/yRfaUWDPuKM26FxA6xdlxQ/o.jpg,False,"El Mañío 1659, Vitacura",,,Santiago,CL,"['El Mañío 1659, Vitacura', 'RM Santiago', 'Chile']",RM,,Cuerovaca,+5622063911,$$$,4.0,13,[],https://www.yelp.com/biz/cuerovaca-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
593,osaka-santiago-2,"[{'alias': 'nikkei', 'title': 'Nikkei'}, {'alias': 'bars', 'title': 'Bars'}]",-33.4014499,-70.59841,+56 2 2381 9070,5347.745805175034,zHxuxEw1isR1qT9g1bSlRA,https://s3-media1.fl.yelpcdn.com/bphoto/r35r9mIuT3jiohYc_VoJNA/o.jpg,False,Nueva Costanera 3736,,,Santiago,CL,"['Nueva Costanera 3736', 'RM Santiago', 'Chile']",RM,,Osaka,+56223819070,,5.0,2,[],https://www.yelp.com/biz/osaka-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
594,el-huaso-enrique-santiago,"[{'alias': 'chilean', 'title': 'Chilean'}]",-33.44050753,-70.6766442814296,+56 26815257,4750.014904141118,Jf6EVnDHQCccPU7Rb_EuVQ,https://s3-media4.fl.yelpcdn.com/bphoto/B8xMJS9_3-WIo4ByRt0kcA/o.jpg,False,Maipú 462,,,Santiago,CL,"['Maipú 462', 'RM 8320000 Santiago', 'Chile']",RM,8320000,El Huaso Enrique,+5626815257,,4.0,5,[],https://www.yelp.com/biz/el-huaso-enrique-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
595,restaurant-capilla-los-troncos-santiago,"[{'alias': 'chilean', 'title': 'Chilean'}]",-33.4392883638787,-70.7025794301899,+56 2 2773 7087,7159.878500299628,uHPTnE9wGnGQSKcLIJNu9w,https://s3-media1.fl.yelpcdn.com/bphoto/izmuTlk_LTCcK-5nIpAnSQ/o.jpg,False,Progreso 1337,,,Santiago,CL,"['Progreso 1337', 'RM 8500000 Santiago', 'Chile']",RM,8500000,Restaurant Capilla Los Troncos,+56227737087,,5.0,1,[],https://www.yelp.com/biz/restaurant-capilla-los-troncos-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
596,jimbos-santiago-3,"[{'alias': 'australian', 'title': 'Australian'}]",-33.4286,-70.6258,+56 9 5126 6916,1689.371047598102,kWQxKQrcn3PNHzxsdPALcw,https://s3-media2.fl.yelpcdn.com/bphoto/02rBCSXyq0zuxhL-nF_RVg/o.jpg,False,Los Pinones 29,,,Santiago,CL,"['Los Pinones 29', 'RM Santiago', 'Chile']",RM,,Jimbo's,+56951266916,,4.5,3,[],https://www.yelp.com/biz/jimbos-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
597,el-andén-de-yungay-santiago,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'bars', 'title': 'Bars'}]",-33.4420645,-70.6755019,,4633.56274524351,7UGx2UmRCCeTz7sDOhA8Vg,https://s3-media1.fl.yelpcdn.com/bphoto/IM2rsVMoVEUo2SKPZYMqKA/o.jpg,False,Esperanza 320,,,Santiago,CL,"['Esperanza 320', 'RM Santiago', 'Chile']",RM,,El Andén de Yungay,,,4.0,1,[],https://www.yelp.com/biz/el-and%C3%A9n-de-yungay-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
598,amadeus-pizza-santiago,"[{'alias': 'pizza', 'title': 'Pizza'}]",-33.43866831,-70.63213421,+56 23414613,837.7720778865976,437LA-ciFAJrhwGAYM4jnw,https://s3-media4.fl.yelpcdn.com/bphoto/G-Bkdb9DZhIPpr40YJDbaQ/o.jpg,False,Av. General Bustamante 50,,,Santiago,CL,"['Av. General Bustamante 50', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Amadeus Pizza,+5623414613,$$,4.0,15,[],https://www.yelp.com/biz/amadeus-pizza-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
599,trattoria-felipe-didier-santiago,"[{'alias': 'italian', 'title': 'Italian'}]",-33.4291829,-70.6252214,+56 2 2762 1443,1634.2999787052079,P70_h0e16Whjt1caVSa7GQ,https://s3-media3.fl.yelpcdn.com/bphoto/9VwW86jvEoIL63U1Hd0ilA/o.jpg,False,Los Piñones 43,,,Santiago,CL,"['Los Piñones 43', 'RM Santiago', 'Chile']",RM,,Trattoria Felipe Didier,+56227621443,,4.0,5,[],https://www.yelp.com/biz/trattoria-felipe-didier-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
600,fajitas-y-más-santiago,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}]",-33.4493193,-70.6599911,,3246.7739721089206,7p25C1L0-UMSsTqSD9vJNQ,https://s3-media2.fl.yelpcdn.com/bphoto/rdVooY6BSMllbhgjbwPYNg/o.jpg,False,Sazié 1737,,,Santiago,CL,"['Sazié 1737', 'RM 8370002 Santiago', 'Chile']",RM,8370002,Fajitas y más,,$,4.5,3,[],https://www.yelp.com/biz/fajitas-y-m%C3%A1s-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
601,central-pizza-santiago,"[{'alias': 'pizza', 'title': 'Pizza'}]",-33.43686,-70.64612,+56 9 9610 1485,2042.1514561655192,cCOduDO5mZT8gZElLTCY7Q,https://s3-media2.fl.yelpcdn.com/bphoto/-ACG3wA7HA8qqZ6K_wP4iA/o.jpg,False,Monjitas 608,,,Santiago,CL,"['Monjitas 608', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Central Pizza,+56996101485,$,4.0,8,[],https://www.yelp.com/biz/central-pizza-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
602,domenica-santiago-2,"[{'alias': 'italian', 'title': 'Italian'}]",-33.42072837,-70.59842219,+56 24151515,3604.2755355315444,NjhcGeNhTwwXN-Xj3R-RxQ,https://s3-media2.fl.yelpcdn.com/bphoto/n_N81qyY1EDcS_5weTpvyA/o.jpg,False,Av. Tobalaba 405,,,Santiago,CL,"['Av. Tobalaba 405', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Domenica,+5624151515,$$$,4.0,9,[],https://www.yelp.com/biz/domenica-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
603,club-de-la-república-santiago,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'chilean', 'title': 'Chilean'}]",-33.44369408,-70.64517225,+56 24761100,1815.143895185564,w3nC_AsBdTXaSdKyPTOF5A,,False,Marcoleta 659,,,Santiago,CL,"['Marcoleta 659', 'RM Santiago', 'Chile']",RM,,Club de La República,+5624761100,,5.0,1,[],https://www.yelp.com/biz/club-de-la-rep%C3%BAblica-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
604,el-merendero-ñuñoa,"[{'alias': 'cafes', 'title': 'Cafes'}]",-33.448479,-70.6229952865082,+56 9 9202 1732,566.3312620686248,fL-jE1MiJAmzv7n_VuLuMw,https://s3-media1.fl.yelpcdn.com/bphoto/gfrEGHkJVm6vBM0o8CaCSQ/o.jpg,False,Tegualda 1566,,,Ñuñoa,CL,"['Tegualda 1566', 'RM 7750000 Ñuñoa', 'Chile']",RM,7750000,El Merendero,+56992021732,$$,4.0,5,[],https://www.yelp.com/biz/el-merendero-%C3%B1u%C3%B1oa?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
605,la-panquequería-santiago,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",-33.449123,-70.597629,+56 2 2907 2716,2660.867384436254,WXRC6NdVi6rnnBD32sAbcA,https://s3-media2.fl.yelpcdn.com/bphoto/JpkOIIxqsSztYLkzKAi1TQ/o.jpg,False,Simón Bolívar 3116,,,Santiago,CL,"['Simón Bolívar 3116', 'RM 7770110 Santiago', 'Chile']",RM,7770110,La Panquequería,+56229072716,$$,5.0,5,[],https://www.yelp.com/biz/la-panquequer%C3%ADa-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
606,lai-thai-santiago-4,"[{'alias': 'thai', 'title': 'Thai'}]",-33.4318411172551,-70.5747909497951,+56 9 7759 2165,4901.783520769764,aEKn8dnlJ1VRsnpFAucmVg,https://s3-media1.fl.yelpcdn.com/bphoto/QEyx2_pe5LvkaO-ZFQ_Iyw/o.jpg,False,Av. Ossa 2294,,,Santiago,CL,"['Av. Ossa 2294', 'RM 7850000 Santiago', 'Chile']",RM,7850000,Lai Thai,+56977592165,$$,4.5,2,[],https://www.yelp.com/biz/lai-thai-santiago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
607,munich-sanguchería-santiago-2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",-33.4472418578377,-70.6320476091927,+56 22229326,704.7823294773873,uwcNlQuhQ64zb1GfNvxbXA,https://s3-media2.fl.yelpcdn.com/bphoto/Z7HheniUTsp7sJCY9UMCPw/o.jpg,False,Vicuña Mackenna 480,Providencia,,Santiago,CL,"['Vicuña Mackenna 480', 'Providencia', 'RM 7970000 Santiago', 'Chile']",RM,7970000,Munich Sanguchería,+5622229326,$,3.5,6,[],https://www.yelp.com/biz/munich-sangucher%C3%ADa-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
608,mr-k-bab-santiago,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",-33.4287238,-70.6444898,,2430.6533438241627,nY-keBT-OVrVmPCmpDfeyQ,https://s3-media2.fl.yelpcdn.com/bphoto/fbfhDZYKbgbpw4m3hVk1aw/o.jpg,False,Eusebio Lillo 440,,,Santiago,CL,"['Eusebio Lillo 440', 'RM Santiago', 'Chile']",RM,,Mr. K bab,,,4.0,1,[],https://www.yelp.com/biz/mr-k-bab-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
609,royal-pie-santiago,"[{'alias': 'british', 'title': 'British'}]",-33.4189445,-70.603778,+56 2 3252 9219,3429.801174700513,diMd4d8wEtR2DtfIttLKZw,https://s3-media4.fl.yelpcdn.com/bphoto/k5nH_lC0SbloYN8NlqHT_w/o.jpg,False,Av. Providencia 2528,,,Santiago,CL,"['Av. Providencia 2528', 'RM Santiago', 'Chile']",RM,,Royal Pie,+56232529219,,5.0,1,[],https://www.yelp.com/biz/royal-pie-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
610,piscis-australis-santiago,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",-33.46304,-70.64793,+56 24741109,2971.217979089732,gXXnF0Owh1q-baXwgXBuUw,https://s3-media4.fl.yelpcdn.com/bphoto/HzgiQ3rejpMQhP4MhWthow/o.jpg,False,Victor Manuel 2298,Local 106,,Santiago,CL,"['Victor Manuel 2298', 'Local 106', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Piscis Australis,+5624741109,,4.0,1,[],https://www.yelp.com/biz/piscis-australis-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
